time,target,z,dz,e,ei,u
4.720,3.000,2.520,0.481,-0.001,0.169,0.508
4.730,3.000,2.524,0.475,0.000,0.170,0.509
4.740,3.000,2.529,0.470,0.001,0.170,0.512
4.750,3.000,2.534,0.465,0.001,0.171,0.514
4.760,3.000,2.539,0.462,-0.000,0.171,0.513
4.770,3.000,2.543,0.458,-0.001,0.170,0.510
4.780,3.000,2.548,0.453,-0.000,0.170,0.509
4.790,3.000,2.552,0.447,0.000,0.170,0.511
4.800,3.000,2.557,0.443,0.001,0.171,0.513
4.810,3.000,2.561,0.439,0.000,0.171,0.514
4.820,3.000,2.566,0.435,-0.000,0.171,0.512
4.830,3.000,2.570,0.431,-0.001,0.170,0.511
4.840,3.000,2.574,0.426,-0.000,0.170,0.511
4.850,3.000,2.578,0.421,0.001,0.171,0.512
4.860,3.000,2.583,0.417,0.001,0.171,0.514
4.870,3.000,2.587,0.413,-0.000,0.171,0.514
4.880,3.000,2.591,0.410,-0.001,0.171,0.512
4.890,3.000,2.595,0.405,-0.000,0.170,0.511
4.900,3.000,2.599,0.401,0.000,0.171,0.512
4.910,3.000,2.603,0.396,0.001,0.171,0.514
4.920,3.000,2.607,0.393,0.000,0.171,0.515
4.930,3.000,2.611,0.389,-0.000,0.171,0.514
4.940,3.000,2.615,0.386,-0.000,0.171,0.512
4.950,3.000,2.619,0.381,-0.000,0.171,0.512
4.960,3.000,2.623,0.377,0.000,0.171,0.513
4.970,3.000,2.626,0.373,0.000,0.172,0.515
4.980,3.000,2.630,0.370,0.000,0.172,0.515
4.990,3.000,2.634,0.367,-0.000,0.171,0.514
5.000,3.000,2.637,0.363,-0.000,0.171,0.513
5.010,3.000,2.641,0.359,0.000,0.171,0.513
5.020,3.000,2.645,0.355,0.000,0.171,0.514
5.030,3.000,2.648,0.352,0.000,0.172,0.515
5.040,3.000,2.652,0.348,-0.000,0.172,0.515
5.050,3.000,2.655,0.345,-0.000,0.171,0.514
5.060,3.000,2.659,0.342,-0.000,0.171,0.514
5.070,3.000,2.662,0.338,0.000,0.171,0.514
5.080,3.000,2.665,0.334,0.000,0.172,0.515
5.090,3.000,2.669,0.331,0.000,0.172,0.516
5.100,3.000,2.672,0.328,-0.000,0.172,0.515
5.110,3.000,2.675,0.325,-0.000,0.171,0.514
5.120,3.000,2.679,0.321,0.000,0.171,0.514
5.130,3.000,2.682,0.318,0.000,0.172,0.515
5.140,3.000,2.685,0.315,0.000,0.172,0.516
5.150,3.000,2.688,0.312,-0.000,0.172,0.516
5.160,3.000,2.691,0.309,-0.000,0.172,0.515
5.170,3.000,2.694,0.306,-0.000,0.172,0.515
5.180,3.000,2.697,0.302,0.000,0.172,0.515
5.190,3.000,2.700,0.299,0.000,0.172,0.516
5.200,3.000,2.703,0.296,0.000,0.172,0.516
5.210,3.000,2.706,0.294,-0.000,0.172,0.516
5.220,3.000,2.709,0.291,-0.000,0.172,0.515
5.230,3.000,2.712,0.288,-0.000,0.172,0.515
5.240,3.000,2.715,0.285,0.000,0.172,0.516
5.250,3.000,2.718,0.282,0.000,0.172,0.517
5.260,3.000,2.721,0.279,0.000,0.172,0.517
5.270,3.000,2.724,0.277,-0.000,0.172,0.516
5.280,3.000,2.726,0.274,-0.000,0.172,0.516
5.290,3.000,2.729,0.271,0.000,0.172,0.516
5.300,3.000,2.732,0.268,0.000,0.172,0.517
5.310,3.000,2.734,0.265,0.000,0.172,0.517
5.320,3.000,2.737,0.263,-0.000,0.172,0.517
5.330,3.000,2.740,0.260,-0.000,0.172,0.516
5.340,3.000,2.742,0.258,-0.000,0.172,0.516
5.350,3.000,2.745,0.255,0.000,0.172,0.517
5.360,3.000,2.747,0.252,0.000,0.172,0.517
5.370,3.000,2.750,0.250,0.000,0.172,0.517
5.380,3.000,2.753,0.248,-0.000,0.172,0.517
5.390,3.000,2.755,0.245,-0.000,0.172,0.517
5.400,3.000,2.757,0.243,0.000,0.172,0.517
5.410,3.000,2.760,0.240,0.000,0.172,0.517
5.420,3.000,2.762,0.238,0.000,0.173,0.518
5.430,3.000,2.765,0.235,-0.000,0.173,0.518
5.440,3.000,2.767,0.233,-0.000,0.172,0.517
5.450,3.000,2.769,0.231,-0.000,0.172,0.517
5.460,3.000,2.772,0.228,0.000,0.172,0.517
5.470,3.000,2.774,0.226,0.000,0.173,0.518
5.480,3.000,2.776,0.224,0.000,0.173,0.518
5.490,3.000,2.778,0.222,-0.000,0.173,0.518
5.500,3.000,2.781,0.219,-0.000,0.173,0.518
5.510,3.000,2.783,0.217,0.000,0.173,0.518
5.520,3.000,2.785,0.215,0.000,0.173,0.518
5.530,3.000,2.787,0.213,0.000,0.173,0.518
5.540,3.000,2.789,0.211,0.000,0.173,0.518
5.550,3.000,2.791,0.209,-0.000,0.173,0.518
5.560,3.000,2.793,0.207,-0.000,0.173,0.518
5.570,3.000,2.796,0.204,0.000,0.173,0.518
5.580,3.000,2.798,0.202,0.000,0.173,0.518
5.590,3.000,2.800,0.200,0.000,0.173,0.518
5.600,3.000,2.802,0.198,-0.000,0.173,0.518
5.610,3.000,2.804,0.196,-0.000,0.173,0.518
5.620,3.000,2.806,0.194,0.000,0.173,0.518
5.630,3.000,2.807,0.192,0.000,0.173,0.519
5.640,3.000,2.809,0.191,0.000,0.173,0.519
5.650,3.000,2.811,0.189,0.000,0.173,0.519
5.660,3.000,2.813,0.187,-0.000,0.173,0.519
5.670,3.000,2.815,0.185,-0.000,0.173,0.519
5.680,3.000,2.817,0.183,0.000,0.173,0.519
5.690,3.000,2.819,0.181,0.000,0.173,0.519
5.700,3.000,2.821,0.179,0.000,0.173,0.519
5.710,3.000,2.822,0.178,-0.000,0.173,0.519
5.720,3.000,2.824,0.176,-0.000,0.173,0.519
5.730,3.000,2.826,0.174,0.000,0.173,0.519
5.740,3.000,2.828,0.172,0.000,0.173,0.519
5.750,3.000,2.829,0.171,0.000,0.173,0.519
5.760,3.000,2.831,0.169,0.000,0.173,0.519
5.770,3.000,2.833,0.167,-0.000,0.173,0.519
5.780,3.000,2.834,0.166,-0.000,0.173,0.519
5.790,3.000,2.836,0.164,0.000,0.173,0.519
5.800,3.000,2.838,0.162,0.000,0.173,0.519
5.810,3.000,2.839,0.161,0.000,0.173,0.519
5.820,3.000,2.841,0.159,0.000,0.173,0.519
5.830,3.000,2.843,0.157,-0.000,0.173,0.519
5.840,3.000,2.844,0.156,0.000,0.173,0.519
5.850,3.000,2.846,0.154,0.000,0.173,0.520
5.860,3.000,2.847,0.153,0.000,0.173,0.520
5.870,3.000,2.849,0.151,0.000,0.173,0.520
5.880,3.000,2.850,0.150,-0.000,0.173,0.520
5.890,3.000,2.852,0.148,-0.000,0.173,0.520
5.900,3.000,2.853,0.147,0.000,0.173,0.520
5.910,3.000,2.855,0.145,0.000,0.173,0.520
5.920,3.000,2.856,0.144,0.000,0.173,0.520
5.930,3.000,2.858,0.142,0.000,0.173,0.520
5.940,3.000,2.859,0.141,-0.000,0.173,0.520
5.950,3.000,2.860,0.140,0.000,0.173,0.520
5.960,3.000,2.862,0.138,0.000,0.173,0.520
5.970,3.000,2.863,0.137,0.000,0.173,0.520
5.980,3.000,2.865,0.135,0.000,0.173,0.520
5.990,3.000,2.866,0.134,0.000,0.173,0.520
6.000,3.000,2.867,0.133,-0.000,0.173,0.520
6.010,3.000,2.869,0.131,0.000,0.173,0.520
6.020,3.000,2.870,0.130,0.000,0.173,0.520
6.030,3.000,2.871,0.129,0.000,0.173,0.520
6.040,3.000,2.872,0.127,0.000,0.173,0.520
6.050,3.000,2.874,0.126,-0.000,0.173,0.520
6.060,3.000,2.875,0.125,0.000,0.173,0.520
6.070,3.000,2.876,0.124,0.000,0.173,0.520
6.080,3.000,2.878,0.122,0.000,0.173,0.520
6.090,3.000,2.879,0.121,0.000,0.173,0.520
6.100,3.000,2.880,0.120,0.000,0.173,0.520
6.110,3.000,2.881,0.119,0.000,0.173,0.520
6.120,3.000,2.882,0.118,0.000,0.174,0.521
6.130,3.000,2.884,0.116,0.000,0.174,0.521
6.140,3.000,2.885,0.115,0.000,0.174,0.521
6.150,3.000,2.886,0.114,0.000,0.174,0.521
6.160,3.000,2.887,0.113,0.000,0.174,0.521
6.170,3.000,2.888,0.112,0.000,0.174,0.521
6.180,3.000,2.889,0.111,0.000,0.174,0.521
6.190,3.000,2.890,0.110,0.000,0.174,0.521
6.200,3.000,2.891,0.109,0.000,0.174,0.521
6.210,3.000,2.893,0.107,0.000,0.174,0.521
6.220,3.000,2.894,0.106,0.000,0.174,0.521
6.230,3.000,2.895,0.105,0.000,0.174,0.521
6.240,3.000,2.896,0.104,0.000,0.174,0.521
6.250,3.000,2.897,0.103,0.000,0.174,0.521
6.260,3.000,2.898,0.102,0.000,0.174,0.521
6.270,3.000,2.899,0.101,0.000,0.174,0.521
6.280,3.000,2.900,0.100,0.000,0.174,0.521
6.290,3.000,2.901,0.099,0.000,0.174,0.521
6.300,3.000,2.902,0.098,0.000,0.174,0.521
6.310,3.000,2.903,0.097,0.000,0.174,0.521
6.320,3.000,2.904,0.096,0.000,0.174,0.521
6.330,3.000,2.905,0.095,0.000,0.174,0.521
6.340,3.000,2.906,0.094,0.000,0.174,0.521
6.350,3.000,2.907,0.093,0.000,0.174,0.521
6.360,3.000,2.908,0.092,0.000,0.174,0.521
6.370,3.000,2.908,0.092,0.000,0.174,0.521
6.380,3.000,2.909,0.091,0.000,0.174,0.521
6.390,3.000,2.910,0.090,0.000,0.174,0.521
6.400,3.000,2.911,0.089,0.000,0.174,0.521
6.410,3.000,2.912,0.088,0.000,0.174,0.521
6.420,3.000,2.913,0.087,0.000,0.174,0.521
6.430,3.000,2.914,0.086,0.000,0.174,0.521
6.440,3.000,2.915,0.085,0.000,0.174,0.521
6.450,3.000,2.916,0.084,0.000,0.174,0.521
6.460,3.000,2.916,0.084,0.000,0.174,0.521
6.470,3.000,2.917,0.083,0.000,0.174,0.521
6.480,3.000,2.918,0.082,0.000,0.174,0.521
6.490,3.000,2.919,0.081,0.000,0.174,0.522
6.500,3.000,2.920,0.080,0.000,0.174,0.522
6.510,3.000,2.920,0.079,0.000,0.174,0.522
6.520,3.000,2.921,0.079,0.000,0.174,0.522
6.530,3.000,2.922,0.078,0.000,0.174,0.522
6.540,3.000,2.923,0.077,0.000,0.174,0.522
6.550,3.000,2.924,0.076,0.000,0.174,0.522
6.560,3.000,2.924,0.076,0.000,0.174,0.522
6.570,3.000,2.925,0.075,0.000,0.174,0.522
6.580,3.000,2.926,0.074,0.000,0.174,0.522
6.590,3.000,2.927,0.073,0.000,0.174,0.522
6.600,3.000,2.927,0.073,0.000,0.174,0.522
6.610,3.000,2.928,0.072,0.000,0.174,0.522
6.620,3.000,2.929,0.071,0.000,0.174,0.522
6.630,3.000,2.930,0.070,0.000,0.174,0.522
6.640,3.000,2.930,0.070,0.000,0.174,0.522
6.650,3.000,2.931,0.069,0.000,0.174,0.522
6.660,3.000,2.932,0.068,0.000,0.174,0.522
6.670,5.000,2.932,0.068,2.000,0.200,1.000
6.680,5.000,2.933,0.327,1.740,0.200,0.948
6.690,5.000,2.936,0.550,1.513,0.200,0.903
6.700,5.000,2.942,0.744,1.314,0.200,0.863
6.710,5.000,2.949,0.912,1.139,0.200,0.828
6.720,5.000,2.958,1.059,0.983,0.200,0.797
6.730,5.000,2.969,1.188,0.843,0.200,0.769
6.740,5.000,2.981,1.301,0.718,0.200,0.744
6.750,5.000,2.994,1.401,0.606,0.200,0.721
6.760,5.000,3.008,1.489,0.504,0.200,0.701
6.770,5.000,3.023,1.566,0.411,0.200,0.682
6.780,5.000,3.038,1.634,0.327,0.200,0.665
6.790,5.000,3.055,1.695,0.251,0.200,0.650
6.800,5.000,3.072,1.748,0.181,0.200,0.636
6.810,5.000,3.089,1.794,0.116,0.200,0.623
6.820,5.000,3.107,1.835,0.058,0.200,0.612
6.830,5.000,3.125,1.871,0.004,0.200,0.601
6.840,5.000,3.144,1.902,-0.046,0.154,0.453
6.850,5.000,3.163,1.877,-0.040,0.114,0.333
6.860,5.000,3.182,1.819,-0.001,0.113,0.339
6.870,5.000,3.200,1.762,0.038,0.151,0.461
6.880,5.000,3.218,1.740,0.043,0.194,0.590
6.890,5.000,3.235,1.766,-0.001,0.193,0.577
6.900,5.000,3.253,1.787,-0.040,0.153,0.450
6.910,5.000,3.271,1.761,-0.032,0.120,0.355
6.920,5.000,3.288,1.708,0.003,0.124,0.372
6.930,5.000,3.305,1.660,0.035,0.159,0.483
6.940,5.000,3.322,1.645,0.033,0.192,0.581
6.950,5.000,3.338,1.668,-0.006,0.185,0.555
6.960,5.000,3.355,1.680,-0.035,0.150,0.444
6.970,5.000,3.372,1.652,-0.024,0.126,0.374
6.980,5.000,3.388,1.604,0.007,0.134,0.402
6.990,5.000,3.404,1.564,0.032,0.165,0.502
7.000,5.000,3.420,1.556,0.024,0.189,0.572
7.010,5.000,3.436,1.575,-0.011,0.179,0.534
7.020,5.000,3.451,1.579,-0.030,0.149,0.440
7.030,5.000,3.467,1.550,-0.017,0.132,0.392
7.040,5.000,3.483,1.506,0.011,0.143,0.430
7.050,5.000,3.498,1.474,0.028,0.170,0.517
7.060,5.000,3.512,1.472,0.016,0.186,0.561
7.070,5.000,3.527,1.486,-0.014,0.172,0.515
7.080,5.000,3.542,1.483,-0.025,0.147,0.437
7.090,5.000,3.557,1.453,-0.010,0.137,0.410
7.100,5.000,3.571,1.415,0.013,0.151,0.454
7.110,5.000,3.586,1.391,0.023,0.174,0.527
7.120,5.000,3.599,1.392,0.008,0.182,0.549
7.130,5.000,3.613,1.402,-0.015,0.167,0.498
7.140,5.000,3.627,1.393,-0.020,0.147,0.437
7.150,5.000,3.641,1.363,-0.004,0.143,0.428
7.160,5.000,3.655,1.330,0.015,0.158,0.476
7.170,5.000,3.668,1.313,0.019,0.176,0.532
7.180,5.000,3.681,1.316,0.002,0.178,0.536
7.190,5.000,3.695,1.321,-0.015,0.163,0.486
7.200,5.000,3.708,1.307,-0.015,0.148,0.441
7.210,5.000,3.721,1.279,0.000,0.148,0.445
7.220,5.000,3.734,1.252,0.015,0.163,0.493
7.230,5.000,3.746,1.240,0.014,0.177,0.533
7.240,5.000,3.759,1.244,-0.002,0.174,0.523
7.250,5.000,3.771,1.243,-0.014,0.160,0.477
7.260,5.000,3.783,1.227,-0.010,0.150,0.447
7.270,5.000,3.796,1.200,0.004,0.154,0.463
7.280,5.000,3.808,1.179,0.014,0.168,0.506
7.290,5.000,3.819,1.172,0.009,0.176,0.530
7.300,5.000,3.831,1.174,-0.006,0.171,0.511
7.310,5.000,3.843,1.170,-0.013,0.158,0.472
7.320,5.000,3.855,1.151,-0.006,0.152,0.456
7.330,5.000,3.866,1.127,0.007,0.159,0.478
7.340,5.000,3.877,1.111,0.012,0.171,0.514
7.350,5.000,3.889,1.107,0.004,0.175,0.525
7.360,5.000,3.900,1.108,-0.007,0.167,0.500
7.370,5.000,3.911,1.099,-0.010,0.157,0.470
7.380,5.000,3.922,1.080,-0.002,0.155,0.466
7.390,5.000,3.932,1.060,0.008,0.163,0.491
7.400,5.000,3.943,1.048,0.009,0.172,0.518
7.410,5.000,3.954,1.046,0.001,0.173,0.518
7.420,5.000,3.964,1.044,-0.008,0.165,0.493
7.430,5.000,3.974,1.033,-0.007,0.158,0.472
7.440,5.000,3.985,1.014,0.001,0.159,0.477
7.450,5.000,3.995,0.997,0.008,0.167,0.501
7.460,5.000,4.005,0.989,0.006,0.173,0.519
7.470,5.000,4.015,0.987,-0.002,0.170,0.511
7.480,5.000,4.025,0.983,-0.007,0.163,0.488
7.490,5.000,4.034,0.970,-0.004,0.159,0.476
7.500,5.000,4.044,0.953,0.003,0.162,0.487
7.510,5.000,4.054,0.939,0.007,0.169,0.508
7.520,5.000,4.063,0.934,0.003,0.172,0.517
7.530,5.000,4.072,0.931,-0.004,0.168,0.505
7.540,5.000,4.082,0.924,-0.006,0.162,0.486
7.550,5.000,4.091,0.911,-0.002,0.161,0.482
7.560,5.000,4.100,0.896,0.004,0.165,0.496
7.570,5.000,4.109,0.885,0.005,0.170,0.512
7.580,5.000,4.118,0.881,0.001,0.171,0.514
7.590,5.000,4.127,0.878,-0.004,0.167,0.500
7.600,5.000,4.136,0.869,-0.004,0.163,0.487
7.610,5.000,4.144,0.855,0.000,0.163,0.489
7.620,5.000,4.153,0.843,0.004,0.167,0.503
7.630,5.000,4.161,0.835,0.004,0.171,0.514
7.640,5.000,4.170,0.831,-0.001,0.170,0.510
7.650,5.000,4.178,0.826,-0.004,0.166,0.497
7.660,5.000,4.186,0.816,-0.003,0.163,0.489
7.670,5.000,4.194,0.804,0.002,0.165,0.495
7.680,5.000,4.202,0.794,0.004,0.169,0.508
7.690,5.000,4.210,0.788,0.002,0.171,0.513
7.700,5.000,4.218,0.784,-0.002,0.169,0.506
7.710,5.000,4.226,0.778,-0.004,0.165,0.495
7.720,5.000,4.234,0.767,-0.001,0.164,0.493
7.730,5.000,4.241,0.756,0.002,0.167,0.501
7.740,5.000,4.249,0.748,0.003,0.170,0.511
7.750,5.000,4.256,0.743,0.000,0.171,0.512
7.760,5.000,4.264,0.739,-0.003,0.168,0.503
7.770,5.000,4.271,0.731,-0.002,0.165,0.496
7.780,5.000,4.279,0.721,0.000,0.166,0.497
7.790,5.000,4.286,0.712,0.003,0.168,0.506
7.800,5.000,4.293,0.705,0.002,0.171,0.512
7.810,5.000,4.300,0.701,-0.001,0.170,0.510
7.820,5.000,4.307,0.695,-0.002,0.167,0.502
7.830,5.000,4.314,0.687,-0.001,0.166,0.498
7.840,5.000,4.321,0.678,0.001,0.167,0.502
7.850,5.000,4.328,0.670,0.002,0.170,0.509
7.860,5.000,4.334,0.665,0.001,0.171,0.512
7.870,5.000,4.341,0.660,-0.001,0.169,0.508
7.880,5.000,4.348,0.654,-0.002,0.167,0.502
7.890,5.000,4.354,0.646,-0.000,0.167,0.501
7.900,5.000,4.361,0.638,0.002,0.168,0.506
7.910,5.000,4.367,0.631,0.002,0.170,0.511
7.920,5.000,4.373,0.627,0.000,0.170,0.511
7.930,5.000,4.379,0.622,-0.002,0.169,0.506
7.940,5.000,4.386,0.616,-0.001,0.168,0.502
7.950,5.000,4.392,0.608,0.000,0.168,0.504
7.960,5.000,4.398,0.600,0.002,0.169,0.509
7.970,5.000,4.404,0.595,0.001,0.171,0.512
7.980,5.000,4.410,0.591,-0.001,0.170,0.510
7.990,5.000,4.416,0.586,-0.001,0.169,0.506
8.000,5.000,4.422,0.579,-0.001,0.168,0.504
8.010,5.000,4.427,0.572,0.001,0.169,0.507
8.020,5.000,4.433,0.565,0.001,0.170,0.511
8.030,5.000,4.439,0.561,0.000,0.171,0.512
8.040,5.000,4.444,0.556,-0.001,0.170,0.509
8.050,5.000,4.450,0.551,-0.001,0.169,0.506
8.060,5.000,4.456,0.545,-0.000,0.169,0.506
8.070,5.000,4.461,0.538,0.001,0.170,0.509
8.080,5.000,4.466,0.533,0.001,0.171,0.512
8.090,5.000,4.472,0.528,-0.000,0.171,0.512
8.100,5.000,4.477,0.524,-0.001,0.170,0.509
8.110,5.000,4.482,0.518,-0.001,0.169,0.507
8.120,5.000,4.487,0.512,0.000,0.169,0.508
8.130,5.000,4.492,0.507,0.001,0.170,0.511
8.140,5.000,4.498,0.502,0.001,0.171,0.513
8.150,5.000,4.503,0.498,-0.000,0.170,0.511
8.160,5.000,4.508,0.493,-0.001,0.170,0.509
8.170,5.000,4.512,0.488,-0.000,0.169,0.508
8.180,5.000,4.517,0.482,0.001,0.170,0.510
8.190,5.000,4.522,0.477,0.001,0.171,0.513
8.200,5.000,4.527,0.473,0.000,0.171,0.513
8.210,5.000,4.532,0.469,-0.001,0.170,0.511
8.220,5.000,4.536,0.464,-0.001,0.170,0.509
8.230,5.000,4.541,0.459,0.000,0.170,0.510
8.240,5.000,4.546,0.454,0.001,0.171,0.512
8.250,5.000,4.550,0.449,0.000,0.171,0.513
8.260,5.000,4.555,0.446,-0.000,0.171,0.513
8.270,5.000,4.559,0.441,-0.001,0.170,0.511
8.280,5.000,4.564,0.437,-0.000,0.170,0.510
8.290,5.000,4.568,0.432,0.000,0.170,0.511
8.300,5.000,4.572,0.427,0.001,0.171,0.513
8.310,5.000,4.576,0.423,0.000,0.171,0.514
8.320,5.000,4.581,0.420,-0.000,0.171,0.513
8.330,5.000,4.585,0.416,-0.000,0.170,0.511
8.340,5.000,4.589,0.411,-0.000,0.170,0.511
8.350,5.000,4.593,0.406,0.000,0.171,0.513
8.360,5.000,4.597,0.402,0.000,0.171,0.514
8.370,5.000,4.601,0.399,-0.000,0.171,0.514
8.380,5.000,4.605,0.395,-0.000,0.171,0.513
8.390,5.000,4.609,0.391,-0.000,0.171,0.512
8.400,5.000,4.613,0.387,0.000,0.171,0.513
8.410,5.000,4.617,0.383,0.000,0.171,0.514
8.420,5.000,4.621,0.379,0.000,0.171,0.515
8.430,5.000,4.625,0.376,-0.000,0.171,0.514
8.440,5.000,4.628,0.372,-0.000,0.171,0.513
8.450,5.000,4.632,0.368,-0.000,0.171,0.513
8.460,5.000,4.636,0.364,0.000,0.171,0.514
8.470,5.000,4.639,0.360,0.000,0.172,0.515
8.480,5.000,4.643,0.357,0.000,0.172,0.515
8.490,5.000,4.647,0.354,-0.000,0.171,0.514
8.500,5.000,4.650,0.350,-0.000,0.171,0.513
8.510,5.000,4.654,0.346,0.000,0.171,0.514
8.520,5.000,4.657,0.343,0.000,0.172,0.515
8.530,5.000,4.660,0.339,0.000,0.172,0.515
8.540,5.000,4.664,0.336,-0.000,0.172,0.515
8.550,5.000,4.667,0.333,-0.000,0.171,0.514
8.560,5.000,4.671,0.330,-0.000,0.171,0.514
8.570,5.000,4.674,0.326,0.000,0.172,0.515
8.580,5.000,4.677,0.323,0.000,0.172,0.515
8.590,5.000,4.680,0.320,0.000,0.172,0.516
8.600,5.000,4.684,0.317,-0.000,0.172,0.515
8.610,5.000,4.687,0.313,-0.000,0.172,0.515
8.620,5.000,4.690,0.310,0.000,0.172,0.515
8.630,5.000,4.693,0.307,0.000,0.172,0.515
8.640,5.000,4.696,0.304,0.000,0.172,0.516
8.650,5.000,4.699,0.301,-0.000,0.172,0.516
8.660,5.000,4.702,0.298,-0.000,0.172,0.515
8.670,5.000,4.705,0.295,-0.000,0.172,0.515
8.680,5.000,4.708,0.292,0.000,0.172,0.516
8.690,5.000,4.711,0.289,0.000,0.172,0.516
8.700,5.000,4.714,0.286,0.000,0.172,0.516
8.710,5.000,4.717,0.283,-0.000,0.172,0.516
8.720,5.000,4.719,0.281,-0.000,0.172,0.516
8.730,5.000,4.722,0.278,0.000,0.172,0.516
8.740,5.000,4.725,0.275,0.000,0.172,0.516
8.750,5.000,4.728,0.272,0.000,0.172,0.517
8.760,5.000,4.731,0.269,0.000,0.172,0.517
8.770,5.000,4.733,0.267,-0.000,0.172,0.516
8.780,5.000,4.736,0.264,-0.000,0.172,0.516
8.790,5.000,4.739,0.261,0.000,0.172,0.516
8.800,5.000,4.741,0.259,0.000,0.172,0.517
8.810,5.000,4.744,0.256,0.000,0.172,0.517
8.820,5.000,4.746,0.254,-0.000,0.172,0.517
8.830,5.000,4.749,0.251,-0.000,0.172,0.517
8.840,5.000,4.751,0.249,-0.000,0.172,0.517
8.850,5.000,4.754,0.246,0.000,0.172,0.517
8.860,5.000,4.756,0.244,0.000,0.172,0.517
8.870,5.000,4.759,0.241,0.000,0.172,0.517
8.880,5.000,4.761,0.239,-0.000,0.172,0.517
8.890,5.000,4.764,0.236,-0.000,0.172,0.517
8.900,5.000,4.766,0.234,0.000,0.172,0.517
8.910,5.000,4.768,0.232,0.000,0.173,0.518
8.920,5.000,4.771,0.229,0.000,0.173,0.518
8.930,5.000,4.773,0.227,-0.000,0.173,0.518
8.940,5.000,4.775,0.225,-0.000,0.173,0.518
8.950,5.000,4.777,0.223,-0.000,0.173,0.518
8.960,5.000,4.780,0.220,0.000,0.173,0.518
8.970,5.000,4.782,0.218,0.000,0.173,0.518
8.980,5.000,4.784,0.216,0.000,0.173,0.518
8.990,5.000,4.786,0.214,-0.000,0.173,0.518
9.000,5.000,4.788,0.212,-0.000,0.173,0.518
9.010,5.000,4.790,0.210,0.000,0.173,0.518
9.020,5.000,4.793,0.207,0.000,0.173,0.518
9.030,5.000,4.795,0.205,0.000,0.173,0.518
9.040,5.000,4.797,0.203,0.000,0.173,0.518
9.050,5.000,4.799,0.201,-0.000,0.173,0.518
9.060,5.000,4.801,0.199,-0.000,0.173,0.518
9.070,5.000,4.803,0.197,0.000,0.173,0.518
9.080,5.000,4.805,0.195,0.000,0.173,0.519
9.090,5.000,4.807,0.193,0.000,0.173,0.519
9.100,5.000,4.809,0.191,-0.000,0.173,0.519
9.110,5.000,4.810,0.190,-0.000,0.173,0.519
9.120,5.000,4.812,0.188,0.000,0.173,0.519
9.130,5.000,4.814,0.186,0.000,0.173,0.519
9.140,5.000,4.816,0.184,0.000,0.173,0.519
9.150,5.000,4.818,0.182,0.000,0.173,0.519
9.160,5.000,4.820,0.180,-0.000,0.173,0.519
9.170,5.000,4.822,0.178,-0.000,0.173,0.519
9.180,5.000,4.823,0.177,0.000,0.173,0.519
9.190,5.000,4.825,0.175,0.000,0.173,0.519
9.200,5.000,4.827,0.173,0.000,0.173,0.519
9.210,5.000,4.829,0.171,-0.000,0.173,0.519
9.220,5.000,4.830,0.170,-0.000,0.173,0.519
9.230,5.000,4.832,0.168,0.000,0.173,0.519
9.240,5.000,4.834,0.166,0.000,0.173,0.519
9.250,5.000,4.835,0.165,0.000,0.173,0.519
9.260,5.000,4.837,0.163,0.000,0.173,0.519
9.270,5.000,4.839,0.161,-0.000,0.173,0.519
9.280,5.000,4.840,0.160,-0.000,0.173,0.519
9.290,5.000,4.842,0.158,0.000,0.173,0.519
9.300,5.000,4.843,0.157,0.000,0.173,0.520
9.310,5.000,4.845,0.155,0.000,0.173,0.520
9.320,5.000,4.847,0.153,0.000,0.173,0.520
9.330,5.000,4.848,0.152,-0.000,0.173,0.520
9.340,5.000,4.850,0.150,0.000,0.173,0.520
9.350,5.000,4.851,0.149,0.000,0.173,0.520
9.360,5.000,4.853,0.147,0.000,0.173,0.520
9.370,5.000,4.854,0.146,0.000,0.173,0.520
9.380,5.000,4.855,0.145,-0.000,0.173,0.520
9.390,5.000,4.857,0.143,0.000,0.173,0.520
9.400,5.000,4.858,0.142,0.000,0.173,0.520
9.410,5.000,4.860,0.140,0.000,0.173,0.520
9.420,5.000,4.861,0.139,0.000,0.173,0.520
9.430,5.000,4.863,0.137,0.000,0.173,0.520
9.440,5.000,4.864,0.136,-0.000,0.173,0.520
9.450,5.000,4.865,0.135,0.000,0.173,0.520
9.460,5.000,4.867,0.133,0.000,0.173,0.520
9.470,5.000,4.868,0.132,0.000,0.173,0.520
9.480,5.000,4.869,0.131,0.000,0.173,0.520
9.490,5.000,4.871,0.129,0.000,0.173,0.520
9.500,5.000,4.872,0.128,0.000,0.173,0.520
9.510,5.000,4.873,0.127,0.000,0.173,0.520
9.520,5.000,4.874,0.126,0.000,0.173,0.520
9.530,5.000,4.876,0.124,0.000,0.173,0.520
9.540,5.000,4.877,0.123,0.000,0.173,0.520
9.550,5.000,4.878,0.122,0.000,0.173,0.520
9.560,5.000,4.879,0.121,0.000,0.173,0.520
9.570,5.000,4.881,0.119,0.000,0.173,0.520
9.580,5.000,4.882,0.118,0.000,0.174,0.521
9.590,5.000,4.883,0.117,0.000,0.174,0.521
9.600,5.000,4.884,0.116,0.000,0.174,0.521
9.610,5.000,4.885,0.115,0.000,0.174,0.521
9.620,5.000,4.886,0.114,0.000,0.174,0.521
9.630,5.000,4.888,0.112,0.000,0.174,0.521
9.640,5.000,4.889,0.111,0.000,0.174,0.521
